,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
173,appointment,late,time,sometimes i am late for my appointment .,obj,appointment,waiting,sometimes i am waiting for my appointment.,sometimes i am waiting for my appointment.
174,appointment,late,time,sometimes i am late for my appointment .,obj,appointment,ready,sometimes i am ready for my appointment.,sometimes i am ready for my appointment.
175,appointment,late,time,sometimes i am late for my appointment .,obj,appointment,there,sometimes i am there for my appointment.,sometimes i am there for my appointment.
176,appointment,late,time,sometimes i am late for my appointment .,subj-rel,classes,late,sometimes i am late for my classes.,"sometimes i am late for my classes., so they have a time relation."
177,appointment,late,time,sometimes i am late for my appointment .,subj-rel,class,late,sometimes i am late for my class.,"sometimes i am late for my class., so they have a time relation."
178,appointment,late,time,sometimes i am late for my appointment .,subj-rel,work,late,sometimes i am late for my work.,"sometimes i am late for my work., so they have a time relation."
179,appointment,late,time,sometimes i am late for my appointment .,subj-rel,shift,late,sometimes i am late for my shift.,"sometimes i am late for my shift., so they have a time relation."
180,appointment,late,time,sometimes i am late for my appointment .,subj-rel,job,late,sometimes i am late for my job.,"sometimes i am late for my job., so they have a time relation."
181,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,late,sometimes i am late for my appointment.,"sometimes i am late for my appointment., so they have a time relation."
182,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,waiting,sometimes i am waiting for my appointment.,"sometimes i am waiting for my appointment., so they have a time relation."
183,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,early,sometimes i am early for my appointment.,"sometimes i am early for my appointment., so they have a time relation."
184,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,there,sometimes i am there for my appointment.,"sometimes i am there for my appointment., so they have a time relation."
185,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,here,sometimes i am here for my appointment.,"sometimes i am here for my appointment., so they have a time relation."
186,appointment,time,time,an appointment is a scheduled date and time for a meeting .,subj,agenda,time,an agenda is a scheduled date and time for a meeting.,an agenda is a scheduled date and time for a meeting.
