,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
170,appointment,late,time,sometimes i am late for my appointment .,obj,appointment,nervous,sometimes i am nervous for my appointment.,sometimes i am nervous for my appointment.
171,appointment,late,time,sometimes i am late for my appointment .,obj,appointment,delayed,sometimes i am delayed for my appointment.,sometimes i am delayed for my appointment.
172,appointment,late,time,sometimes i am late for my appointment .,obj,appointment,called,sometimes i am called for my appointment.,sometimes i am called for my appointment.
173,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,late,sometimes i am late for my appointment,"sometimes i am late for my appointment, so they have a temporal relation."
174,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,waiting,sometimes i am waiting for my appointment,"sometimes i am waiting for my appointment, so they have a temporal relation."
175,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,early,sometimes i am early for my appointment,"sometimes i am early for my appointment, so they have a temporal relation."
176,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,called,sometimes i am called for my appointment,"sometimes i am called for my appointment, so they have a temporal relation."
177,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,delayed,sometimes i am delayed for my appointment,"sometimes i am delayed for my appointment, so they have a temporal relation."
178,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,ready,sometimes i am ready for my appointment,"sometimes i am ready for my appointment, so they have a temporal relation."
179,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,summoned,sometimes i am summoned for my appointment,"sometimes i am summoned for my appointment, so they have a temporal relation."
180,appointment,late,time,sometimes i am late for my appointment .,obj-rel,appointment,away,sometimes i am away for my appointment,"sometimes i am away for my appointment, so they have a temporal relation."
181,appointment,time,time,an appointment is a scheduled date and time for a meeting .,obj,appointment,time,an appointment is a scheduled date and time for a meeting.,an appointment is a scheduled date and time for a meeting.
182,appointment,time,time,an appointment is a scheduled date and time for a meeting .,obj,appointment,place,an appointment is a scheduled date and place for a meeting.,an appointment is a scheduled date and place for a meeting.
183,appointment,time,time,an appointment is a scheduled date and time for a meeting .,obj,appointment,venue,an appointment is a scheduled date and venue for a meeting.,an appointment is a scheduled date and venue for a meeting.
184,appointment,time,time,an appointment is a scheduled date and time for a meeting .,obj,appointment,location,an appointment is a scheduled date and location for a meeting.,an appointment is a scheduled date and location for a meeting.
